age,enroll,priorearn,educ,female,nonwhite,z,married,foundjob
21,0,8000,10,1,0,1,0,1
39,1,9000,12,1,1,1,0,1
32,0,0,14,1,1,1,0,1
57,1,6000,12,1,0,1,0,1
17,1,0,10,0,1,1,0,1
19,0,650,12,1,0,1,1,1
22,1,1200,12,1,1,1,0,1
21,0,8000,12,0,1,0,0,1
31,1,7014,13,0,1,1,0,1
34,1,0,11,1,1,1,0,1
31,0,550,13,1,0,1,0,1
37,1,9000,8,0,0,1,1,1
21,1,0,10,1,1,0,0,1
20,1,3900,11,1,0,1,0,1
19,1,8000,9,0,0,1,1,1
68,0,7800,17,1,1,0,1,1
19,1,0,9,1,0,1,0,1
28,1,2500,12,1,1,1,0,1
38,0,2500,12,0,1,1,0,1
28,1,5884,12,1,0,1,0,1
24,0,11495,10,0,1,1,1,1
27,0,8000,14,0,0,0,0,1
40,0,25000,14,0,0,0,1,1
30,1,10000,12,1,1,1,0,1
17,1,2771,11,1,0,1,0,1
17,0,720,12,1,0,1,0,1
18,1,1500,10,0,1,1,0,1
30,0,8323,11,1,0,0,0,1
17,1,80,11,0,0,1,0,1
30,0,0,10,1,1,0,0,1
33,1,0,11,0,1,1,1,1
28,0,5000,13,1,0,0,0,1
23,0,1100,12,1,0,0,0,1
17,1,850,10,0,1,1,0,1
21,1,2567,15,0,0,1,0,1
34,1,3840,9,1,1,1,0,1
22,1,0,11,0,1,1,0,1
16,0,0,9,0,1,1,0,1
34,1,5000,12,1,0,1,0,1
18,1,700,11,0,1,1,0,1
32,1,2283,12,1,0,1,0,1
45,0,14000,9,0,0,0,1,1
18,0,5000,12,1,0,0,0,1
42,0,0,16,0,0,0,0,1
47,0,6000,8,0,0,0,1,1
30,0,2000,11,0,0,0,0,1
20,0,0,12,0,1,0,0,1
27,0,7000,12,0,0,1,0,1
24,0,4244,12,1,1,0,0,1
24,0,3000,12,0,1,1,0,1
22,1,3500,11,0,0,1,0,1
29,0,0,12,0,1,1,0,1
35,0,0,10,0,1,1,1,1
39,0,7550,8,1,1,0,1,1
19,1,375,10,0,0,1,0,1
33,0,4500,9,1,1,0,0,1
38,0,0,9,1,1,0,0,1
40,0,360,8,1,1,0,1,1
42,1,5600,9,1,0,1,0,1
35,1,0,10,0,1,1,1,1
40,0,8000,12,0,0,0,0,1
32,1,8007,12,1,0,1,1,1
27,1,7000,12,0,1,1,0,1
50,0,0,10,1,1,0,0,1
29,1,6000,12,0,0,1,1,1
46,0,6000,12,1,0,1,1,1
28,1,11117,9,1,1,1,0,1
42,1,1500,9,0,1,1,1,1
24,1,13000,11,0,1,1,0,1
21,0,3000,12,0,0,0,0,1
18,0,0,10,1,1,1,0,1
17,1,0,12,1,1,1,0,1
27,1,0,12,1,0,1,1,1
19,1,0,11,1,0,1,1,1
22,0,7000,12,1,0,1,0,1
40,1,0,15,0,0,1,0,1
26,0,100,12,0,1,0,0,1
39,0,0,14,1,1,1,0,1
72,0,0,8,0,0,0,1,1
42,1,42,12,1,0,1,1,1
50,0,14,12,0,1,1,1,1
23,1,4420,13,1,1,1,0,1
30,1,1300,15,1,0,1,0,1
26,1,166,11,1,1,1,0,1
39,1,5520,12,1,1,1,0,1
23,1,400,12,1,1,0,0,1
18,0,650,13,0,0,0,0,1
49,1,0,10,1,0,1,0,1
41,1,0,12,1,1,1,0,1
39,1,0,9,1,0,1,1,1
30,0,5500,14,0,0,0,1,1
22,0,1800,12,0,0,0,0,1
21,0,0,12,0,0,0,0,1
20,0,0,12,1,0,0,0,1
23,0,0,14,1,1,1,0,1
30,0,6000,16,0,1,0,1,1
21,0,462,10,1,0,0,0,1
19,0,300,12,0,1,1,0,1
36,1,15000,12,0,0,1,1,1
24,1,800,12,0,0,1,0,1
18,1,1620,12,0,1,1,0,1
30,0,4320,8,1,1,1,0,1
42,1,1300,16,0,1,1,0,1
25,1,0,11,1,0,1,1,1
33,0,3500,12,1,1,0,1,1
31,1,4226,12,1,0,1,0,1
17,0,0,11,1,1,0,0,1
28,0,11000,10,0,0,0,1,1
29,0,1500,11,0,1,0,0,1
23,1,0,12,1,1,1,0,1
32,0,1250,12,0,0,0,0,1
35,1,500,12,0,1,1,0,1
23,0,8475,12,0,0,0,1,1
19,1,3500,12,1,0,1,0,1
31,0,0,8,1,1,1,1,1
41,0,5000,8,0,1,0,1,1
21,0,2500,12,1,0,1,0,1
31,1,200,12,1,1,1,0,1
41,0,6000,12,1,0,1,1,1
22,1,13000,13,1,1,0,0,1
35,0,7000,14,0,1,0,1,1
18,1,86,8,1,0,1,1,1
16,0,3000,9,0,0,0,0,1
30,0,3000,12,0,1,1,0,1
25,1,2000,12,0,0,1,1,1
29,1,187,12,0,1,1,0,1
49,1,2300,13,1,1,1,0,1
24,1,3000,11,1,0,1,0,1
27,1,320,12,0,1,1,0,1
27,0,0,8,0,1,0,1,1
21,1,3200,12,0,0,1,0,1
27,0,13500,12,0,1,0,1,1
24,1,2409,14,1,0,1,0,1
30,0,400,12,1,0,1,0,1
28,1,75,12,0,0,1,0,1
17,1,0,10,1,0,1,0,1
64,1,0,12,1,0,1,1,1
22,1,14000,12,1,1,1,0,1
16,1,840,10,0,1,1,0,1
21,1,0,11,0,0,1,1,1
38,0,10238,12,0,0,0,1,1
44,1,1209,14,1,0,1,0,1
25,1,5200,12,0,0,1,1,1
27,0,3947,12,0,0,0,0,1
19,0,5240,12,1,0,1,0,1
18,1,450,12,0,1,1,0,1
26,1,4511,11,1,1,1,0,1
18,1,4800,9,0,0,1,0,1
27,0,12000,14,0,1,0,0,1
25,0,5633,10,0,1,0,0,1
22,0,3000,8,1,0,0,1,1
20,0,0,11,0,1,0,0,1
32,0,8560,15,1,0,0,0,1
33,1,0,12,1,0,1,0,1
34,0,300,12,0,0,0,0,1
25,1,15000,12,0,0,1,0,1
29,0,934,15,1,1,1,0,1
25,0,1300,8,1,0,0,0,1
18,0,2680,11,1,1,1,0,1
21,0,0,12,1,1,0,1,1
29,1,0,10,1,1,1,0,1
18,0,150,12,0,1,1,0,1
24,0,9700,12,1,0,0,0,1
23,0,0,12,0,0,1,0,1
37,0,4600,13,0,0,0,1,1
21,1,0,12,1,1,1,0,1
21,1,4000,9,0,0,1,0,1
28,1,0,11,1,0,1,1,1
36,1,6800,14,1,1,1,0,1
20,1,2500,12,1,0,1,0,1
34,1,0,12,0,0,1,1,1
30,1,0,9,1,1,1,0,1
20,0,1400,12,1,0,0,1,1
25,1,200,17,0,0,1,0,1
32,1,9000,12,1,1,1,1,1
20,1,6800,10,0,0,1,1,1
32,1,0,11,1,0,1,1,1
25,0,3100,12,0,1,0,1,1
22,1,1000,10,0,0,1,0,1
21,0,1000,12,1,0,1,0,1
19,1,0,11,0,1,1,0,1
20,0,500,12,1,0,1,0,1
26,1,313,9,1,0,1,0,1
41,0,800,13,1,0,0,1,1
43,0,1985,17,0,0,0,0,1
20,0,2500,10,0,0,1,0,1
22,0,2746,15,1,0,0,0,1
25,0,8000,12,0,0,0,0,1
38,0,0,9,1,1,0,0,1
38,1,13000,12,0,0,1,0,1
48,0,0,14,0,0,0,1,1
42,1,2191,8,1,1,1,1,1
35,0,6000,12,1,0,0,0,1
44,0,9000,12,1,0,0,0,1
28,1,0,9,0,1,1,0,1
19,0,600,12,0,0,1,0,1
23,0,1200,13,1,1,0,0,1
28,0,4200,11,0,0,1,0,1
41,1,3000,18,0,1,1,0,1
52,1,685,8,0,0,1,0,1
23,0,0,11,0,0,0,0,1
19,1,0,12,1,1,1,0,1
35,0,200,12,0,0,0,0,1
19,0,0,11,1,0,1,0,1
35,0,2000,12,1,0,0,1,1
17,1,300,11,0,1,1,0,1
19,1,441,12,1,0,1,0,1
32,1,0,11,1,1,1,0,1
30,1,4400,10,0,0,1,0,1
23,0,0,12,0,0,0,0,1
30,0,360,11,0,0,0,0,1
33,0,5000,12,0,0,0,1,1
16,1,0,10,1,1,1,1,1
54,0,800,9,1,0,1,0,1
45,1,7570,13,0,0,1,0,1
24,1,7380,12,0,1,1,0,1
19,0,8000,9,0,0,1,0,1
46,0,98,13,0,0,1,0,1
32,0,0,12,1,1,0,0,1
27,1,900,10,0,1,1,1,1
33,1,4200,12,1,0,1,0,1
22,1,0,12,0,1,1,0,1
51,1,7000,10,1,1,1,0,1
21,0,0,12,1,1,0,0,1
25,1,676,9,0,1,1,0,1
43,1,2000,10,0,1,1,1,1
41,0,2000,12,1,0,1,0,1
26,1,0,11,1,1,1,0,1
17,0,0,10,0,1,0,0,1
40,1,15000,14,0,1,1,0,1
29,1,4500,13,0,0,0,0,1
41,0,5000,12,1,0,1,0,1
34,0,1500,10,1,0,0,0,1
31,1,634,9,1,0,1,0,1
24,0,0,11,0,1,0,0,1
53,0,0,17,0,0,0,0,1
17,0,0,8,0,0,1,0,1
27,1,3628,10,1,0,1,0,1
21,0,0,11,1,1,1,0,1
58,1,0,8,0,1,1,1,1
41,0,0,12,1,1,0,0,1
28,1,900,13,1,0,1,1,1
23,1,0,12,0,1,1,0,1
19,0,3568,12,1,0,1,0,1
21,1,1300,12,0,0,1,1,1
34,0,9120,12,0,1,1,1,1
34,0,700,14,1,1,1,0,1
20,1,4800,12,1,1,1,0,1
69,1,0,12,0,0,1,1,1
62,0,0,14,0,0,0,1,1
23,0,600,12,1,1,0,0,1
19,0,525,12,1,1,0,0,1
19,0,1500,14,1,1,0,0,1
24,0,1615,10,1,0,0,1,1
23,0,3000,12,1,1,1,0,1
36,0,0,10,1,1,1,0,1
20,1,3000,11,1,1,1,0,1
20,0,1500,12,1,0,0,0,1
17,1,1523,8,0,0,1,0,1
22,1,1050,11,0,1,1,0,1
43,0,5600,9,1,0,0,1,1
24,0,5482,15,0,1,0,0,1
45,0,1300,13,1,0,1,0,1
40,1,1968,12,0,1,1,0,1
19,1,4112,13,0,1,1,0,1
19,0,4000,9,1,0,1,0,1
39,0,0,10,1,1,0,0,1
18,0,0,13,1,1,1,0,1
59,1,0,12,1,0,1,0,1
28,1,360,12,1,1,1,0,1
21,1,6000,12,1,1,1,0,1
35,0,0,10,1,1,1,0,1
25,1,9000,8,0,0,1,0,1
38,1,0,8,0,1,1,1,1
19,1,3000,13,0,0,1,0,1
19,0,5000,11,0,0,1,0,1
35,1,3000,10,0,1,1,1,1
33,1,1148,8,0,0,1,1,1
27,0,3850,12,1,0,1,0,1
32,0,10751,12,1,1,0,0,1
32,0,16500,12,1,0,1,0,1
26,0,9629,11,1,0,0,0,1
24,0,0,9,1,0,1,0,1
20,0,0,12,1,1,1,0,1
20,0,3000,12,0,0,1,1,1
41,0,8000,10,1,0,0,0,1
25,0,3480,10,1,0,0,0,1
55,0,0,16,0,1,1,1,1
21,0,3257,12,1,1,0,0,1
29,1,11000,16,0,0,1,0,1
29,1,0,11,0,1,1,1,1
37,0,1720,8,0,1,1,0,1
27,0,0,10,0,1,0,0,1
27,0,75,12,0,1,0,0,1
38,1,600,8,0,1,1,0,1
27,1,0,12,1,1,1,0,1
36,0,0,12,1,0,0,1,1
19,0,0,11,0,0,1,0,1
20,0,0,12,1,0,1,0,1
34,0,120,12,0,0,0,0,1
26,1,500,13,1,1,1,0,1
30,0,6176,14,1,0,1,1,1
31,0,3600,12,1,1,0,1,1
37,1,7000,16,1,0,1,1,1
34,0,17398,12,0,0,1,1,1
35,1,3500,12,0,0,1,1,1
28,0,6000,12,0,1,1,0,1
19,1,0,12,1,1,1,0,1
29,1,5400,13,0,1,1,0,1
35,0,1400,10,0,1,0,1,1
73,1,0,16,0,0,1,1,1
35,1,0,10,1,0,1,1,1
30,0,0,12,0,1,0,0,1
19,0,7000,13,1,0,1,0,1
18,1,2800,12,0,0,1,0,1
29,0,0,12,1,1,0,0,1
45,0,9000,14,0,0,0,0,1
25,0,0,12,1,0,0,0,1
24,0,0,13,0,0,0,0,1
36,1,637,12,0,0,1,0,1
35,0,10000,14,0,0,0,1,1
20,0,5475,12,1,0,0,0,1
21,0,6000,10,0,0,1,0,1
17,0,0,11,1,0,1,0,1
25,0,1400,17,1,0,0,0,1
62,1,2000,12,0,0,1,1,1
22,1,7000,12,0,0,1,1,1
38,0,6000,11,1,0,1,0,1
22,0,6000,12,1,0,0,1,1
39,1,2400,9,0,0,1,1,1
21,1,2065,12,0,1,1,0,1
21,1,4000,13,1,1,1,0,1
20,1,0,11,1,0,1,0,1
40,0,400,12,0,0,0,0,1
42,1,0,12,1,0,1,0,1
34,1,7000,16,1,0,1,0,1
26,1,15850,12,0,0,1,1,1
29,0,15000,12,0,0,0,1,1
17,1,0,9,0,1,1,0,1
20,1,0,11,0,1,1,0,1
32,1,0,10,1,0,1,1,1
25,1,6000,12,0,0,1,1,1
19,1,5000,12,1,0,1,0,1
39,0,9000,11,1,0,0,1,1
18,1,4000,12,0,0,1,0,1
31,0,2000,12,0,1,1,1,1
36,0,0,12,0,0,1,1,1
24,0,0,12,1,1,0,0,1
25,0,4000,12,1,1,0,0,1
50,0,27000,12,0,0,0,1,1
20,0,10000,12,0,0,1,1,1
28,0,10000,12,1,0,1,0,1
21,0,0,12,0,1,0,0,1
25,0,0,10,1,0,0,0,1
40,0,0,8,0,0,1,1,1
43,1,2000,15,0,1,1,0,1
20,1,8000,12,1,0,1,0,1
22,1,4913,12,0,1,1,0,1
18,0,550,9,1,0,1,0,1
31,0,8000,11,1,1,0,1,1
24,1,272,12,1,1,1,0,1
16,1,0,8,1,1,1,0,1
27,0,690,12,0,0,0,0,1
23,0,1470,14,0,0,0,0,1
16,0,0,8,0,0,1,0,1
33,0,3906,14,1,1,0,0,1
47,0,22274,12,1,0,1,0,1
18,1,4200,12,0,0,1,0,1
17,1,800,9,1,0,1,1,1
20,0,2892,9,1,0,0,0,1
27,1,6240,8,0,0,0,0,1
21,1,0,8,1,1,1,1,1
35,1,0,12,1,1,1,0,1
26,1,360,11,1,0,1,1,1
28,0,6000,12,1,1,0,0,1
20,0,0,12,0,0,0,0,1
20,0,392,12,1,1,0,0,1
31,0,1053,11,1,0,1,0,1
27,1,0,8,1,1,1,0,1
35,1,1239,11,1,1,1,1,1
20,1,600,10,1,0,1,0,1
22,0,7140,9,1,0,0,0,1
22,0,4000,16,0,0,0,0,1
46,1,0,12,0,0,1,1,1
37,1,6000,12,1,1,1,0,1
45,0,8000,12,0,0,0,1,1
19,0,600,10,1,0,0,0,1
34,0,9100,11,0,0,1,1,1
20,0,0,12,0,1,1,0,1
24,0,2100,11,0,0,0,0,1
36,0,0,12,1,1,1,0,1
43,0,0,10,0,1,0,0,1
17,0,1000,11,0,1,0,0,1
23,1,8700,12,0,0,1,0,1
42,0,6040,12,1,1,1,0,1
32,0,5314,13,1,0,0,1,1
22,1,600,12,1,1,1,1,1
34,1,4800,8,1,1,1,1,1
30,0,0,10,1,0,0,0,1
16,1,0,9,1,1,1,0,1
19,0,0,11,1,1,1,0,1
18,0,2998,12,0,1,1,0,1
20,0,2323,11,1,0,1,0,1
21,1,0,12,1,1,1,0,1
33,0,0,12,0,1,0,0,1
38,1,3150,12,1,1,0,1,1
18,0,4000,11,1,0,1,0,1
25,0,2300,12,0,0,0,0,1
33,0,8000,7,0,0,1,1,1
19,0,180,12,1,1,1,0,1
34,1,0,9,1,1,1,0,1
38,0,1900,8,1,0,0,0,1
51,1,3000,10,1,0,1,0,1
42,1,0,12,1,1,1,0,1
19,0,2672,8,1,1,0,0,1
22,0,9000,12,0,0,1,0,1
27,0,6000,12,1,0,0,0,1
27,0,0,11,1,0,0,0,1
23,0,8000,12,0,0,0,1,1
21,1,268,12,1,1,1,0,1
26,0,3619,15,1,1,1,0,1
33,0,4600,11,0,0,1,1,1
20,0,4693,10,0,1,0,0,1
52,1,13000,14,0,0,1,0,1
22,1,1232,12,0,1,1,0,1
34,0,140,12,0,0,0,0,1
25,0,0,10,0,0,0,0,1
24,1,3000,12,1,1,1,0,1
25,0,1152,8,1,1,0,0,1
23,0,0,11,0,1,1,0,1
20,1,0,12,1,0,1,0,1
22,1,5000,12,0,0,1,0,1
59,1,100,12,1,0,1,0,1
34,0,0,12,1,1,0,0,1
23,0,5000,12,0,0,0,0,1
28,0,150,13,1,0,0,0,1
39,1,0,12,1,0,1,0,1
27,0,0,12,1,0,0,1,1
38,0,4918,12,1,0,1,0,1
23,0,2000,12,1,1,1,1,1
18,0,1987,9,0,0,0,0,1
18,1,0,8,1,0,1,1,1
41,0,1600,11,1,0,0,0,1
31,1,289,8,1,1,1,0,1
55,1,2505,8,1,0,1,0,1
30,0,0,12,1,1,0,0,1
33,0,1216,14,1,0,0,0,1
34,1,5000,12,0,0,1,1,1
20,1,800,10,1,1,1,1,1
18,1,0,11,0,1,1,0,1
34,0,9000,13,1,0,0,0,1
26,0,5400,11,0,1,1,0,1
29,0,0,14,1,0,0,0,1
32,0,8640,16,1,1,1,0,1
24,1,98,11,1,0,1,0,1
17,0,1200,11,1,1,0,0,1
21,0,350,12,1,1,1,0,1
30,0,0,12,0,1,0,0,1
18,0,2900,12,0,1,0,0,1
29,0,8000,12,1,1,1,0,1
23,1,1853,12,1,0,1,1,1
27,0,1179,8,1,0,1,1,1
28,0,14000,8,1,0,1,0,1
22,0,3000,12,0,0,0,0,1
36,0,4500,15,1,1,1,0,1
42,1,2000,8,1,0,1,0,1
49,0,13000,13,0,0,0,1,1
22,0,1614,9,1,0,0,0,1
21,1,7050,8,0,1,1,1,1
19,0,0,12,0,0,0,0,1
35,1,2900,12,0,0,1,0,1
38,0,900,8,1,0,1,1,1
34,1,0,9,1,0,1,1,1
18,0,1800,11,1,0,0,0,1
21,1,1200,8,0,0,1,0,1
19,1,5064,12,0,0,1,0,1
27,1,3132,12,1,1,1,0,1
39,0,5500,12,0,0,0,0,1
19,0,2800,10,0,0,0,0,1
29,0,4000,11,0,0,0,0,1
17,1,0,8,0,0,1,0,1
43,1,2400,10,1,0,1,0,1
36,1,85,14,1,1,1,0,1
36,1,10500,11,1,0,1,0,1
37,0,0,12,1,1,1,0,1
19,0,3000,13,0,1,1,0,1
37,1,2400,13,1,1,1,0,1
36,0,0,10,0,0,0,1,1
25,0,0,11,0,1,0,0,1
19,0,10000,12,0,0,0,1,1
23,0,2870,13,0,0,1,0,1
27,0,4000,10,0,1,1,1,1
21,0,600,14,1,1,1,0,1
19,0,300,9,1,0,0,0,1
53,1,1200,12,1,0,1,0,1
31,0,7000,12,0,0,0,1,1
27,0,7800,12,1,1,1,0,1
23,0,5200,12,0,1,1,0,1
29,1,1000,12,0,1,1,1,1
18,0,0,12,1,0,0,0,1
25,0,3000,12,0,0,1,0,1
21,1,2000,12,1,1,1,0,1
41,0,4650,12,1,0,0,1,1
33,1,7800,12,1,0,1,0,1
40,1,4053,12,1,0,1,0,1
46,1,6000,17,1,0,1,0,1
18,0,600,10,1,0,0,1,1
23,0,2079,12,1,0,0,0,1
19,1,0,12,1,1,1,0,1
20,0,6000,12,0,1,1,0,1
17,0,0,9,0,1,1,0,1
38,1,15250,12,0,1,1,0,1
41,0,4500,11,0,0,0,1,1
18,1,800,12,0,0,1,0,1
24,1,1900,12,0,1,1,0,1
20,1,5466,12,0,0,1,1,1
34,0,0,12,1,1,0,1,1
31,1,1800,12,0,1,1,1,1
20,1,3440,12,1,1,1,0,1
25,0,0,17,1,1,0,0,1
21,1,2034,15,1,0,1,0,1
25,0,19500,11,0,1,1,0,1
25,1,9368,10,0,1,1,0,1
34,0,25000,13,0,0,1,1,1
18,1,70,10,0,1,1,0,1
40,0,1000,10,0,0,0,0,1
25,0,2500,12,0,1,1,0,1
21,0,6000,15,1,0,1,1,1
28,0,10704,12,1,0,1,0,1
35,0,7000,14,0,0,0,0,1
29,1,0,11,1,0,1,0,1
25,0,753,12,0,1,0,0,1
30,1,800,12,0,1,1,0,1
21,0,1500,12,0,0,1,0,1
18,1,2796,11,0,1,1,0,1
34,0,0,14,1,0,0,0,1
25,1,2000,14,0,0,1,1,1
27,0,5000,10,0,0,0,0,1
32,1,300,12,1,0,1,0,1
48,1,9677,12,1,0,1,1,1
22,1,1600,11,1,0,1,0,1
28,0,6444,12,0,1,0,0,1
48,1,1200,12,0,1,1,1,1
19,0,5000,12,0,1,0,0,1
57,1,2600,12,0,0,1,1,1
19,0,26,13,1,1,0,0,1
28,0,11921,17,1,0,1,1,1
41,0,500,12,1,0,0,1,1
20,0,1,10,0,0,1,0,1
19,1,0,11,1,1,1,0,1
24,0,2000,12,1,1,1,0,1
16,0,0,8,0,1,1,0,1
19,0,100,12,0,1,0,0,1
41,1,0,13,1,1,1,0,1
25,1,0,12,1,1,1,1,1
33,1,0,12,1,0,1,0,1
21,0,3876,12,1,1,0,0,1
20,0,0,12,0,1,1,0,1
42,1,0,9,0,0,1,1,1
21,1,4820,11,0,1,1,0,1
20,1,13000,12,0,0,1,1,1
38,1,26000,12,0,0,1,1,1
37,1,3840,12,1,0,1,0,1
26,1,500,13,1,1,1,1,1
53,1,2500,13,1,1,1,0,1
28,0,300,9,0,0,1,0,1
19,1,0,8,1,0,1,0,1
20,0,800,13,0,0,0,0,1
18,0,0,11,1,1,0,0,1
22,0,200,11,1,0,0,1,1
18,0,1200,8,0,0,1,0,1
22,0,0,11,0,1,1,0,1
43,1,0,12,1,0,1,1,1
23,1,6390,12,1,0,1,0,1
21,1,0,12,0,1,1,0,1
39,0,10000,12,0,0,1,0,1
26,1,2000,12,1,0,1,0,1
18,0,135,10,0,1,0,0,1
24,1,7000,12,1,0,1,0,1
38,1,6000,12,0,0,1,1,1
18,0,0,10,1,1,1,0,1
53,0,7600,8,0,0,0,1,1
19,0,1000,12,1,1,0,0,1
30,1,300,12,0,1,1,0,1
28,1,11477,12,0,0,1,1,1
25,1,1517,12,1,1,1,0,1
30,0,2700,12,0,1,0,0,1
41,0,2328,12,1,0,0,1,1
22,0,404,15,0,0,1,1,1
30,1,0,10,1,0,1,0,1
23,1,0,12,1,1,1,0,1
20,1,7300,12,0,0,1,1,1
18,1,2600,12,1,0,1,0,1
29,0,0,12,0,1,0,1,1
21,1,124,10,1,0,1,1,1
27,0,5000,14,1,1,1,1,1
20,0,4020,10,0,0,0,0,1
29,1,4000,12,0,0,1,0,1
32,1,900,12,0,0,1,0,1
27,0,7000,12,1,0,0,1,1
23,1,10000,12,0,0,1,1,1
30,0,3000,12,1,1,1,0,1
17,1,853,10,1,0,1,0,1
28,0,15960,10,0,1,1,1,1
41,0,733,8,1,0,0,1,1
19,0,98,10,0,0,0,0,1
19,0,7622,12,0,0,0,1,1
36,0,13212,13,1,1,0,0,1
32,1,0,9,0,0,1,1,1
25,0,0,12,1,0,0,1,1
29,0,8000,14,0,0,0,0,1
23,1,0,13,0,1,1,0,1
31,0,20000,11,0,0,0,1,1
21,1,3200,12,1,0,1,1,1
35,1,0,9,1,1,1,0,1
44,0,6668,11,0,0,0,1,1
30,1,2400,9,1,0,1,0,1
19,0,0,9,1,1,0,0,1
18,0,125,10,0,1,0,0,1
22,0,0,12,1,1,1,0,1
31,1,18000,14,0,0,1,1,1
18,0,0,8,0,0,0,0,1
26,1,3000,13,0,0,1,1,1
17,1,3960,10,0,1,1,0,1
23,1,0,10,1,0,1,1,1
40,1,1576,12,1,1,1,0,1
43,1,8800,12,0,1,1,1,1
42,0,5873,11,1,0,0,0,1
36,1,12000,12,0,0,1,1,1
32,0,0,10,1,1,0,0,1
42,1,0,11,1,1,1,1,1
17,1,330,10,1,0,1,0,1
19,1,6300,8,0,0,1,0,1
32,0,5130,12,0,0,1,0,1
20,0,3600,12,1,0,0,1,1
54,0,400,11,0,1,0,1,1
24,0,299,9,1,0,0,0,1
44,0,2100,17,0,0,0,0,1
21,0,0,12,0,0,1,0,1
26,0,1300,10,0,0,1,1,1
45,0,4500,11,1,0,0,0,1
28,1,0,10,1,0,1,0,1
23,0,800,11,1,1,0,0,1
24,0,606,12,1,0,0,1,1
24,1,0,14,1,0,1,1,1
64,1,0,11,1,1,1,1,1
24,1,2855,11,0,0,1,0,1
30,1,364,11,0,1,1,1,1
19,0,2000,11,0,0,1,0,1
23,0,3000,12,1,0,1,0,1
19,0,0,12,1,1,0,0,1
19,1,2876,12,1,1,0,0,1
33,0,0,13,0,1,0,0,1
45,1,8060,12,0,0,1,1,1
22,0,12000,12,0,0,0,0,1
32,0,0,8,1,1,0,0,1
18,1,2500,12,1,1,1,0,1
36,1,5800,10,1,0,1,0,1
26,1,9800,11,1,1,1,0,1
35,1,0,8,1,1,1,1,1
18,0,50,12,1,1,0,0,1
51,1,0,17,0,0,1,1,1
25,0,3000,12,1,1,0,0,1
34,0,5000,10,0,0,0,1,1
28,0,0,8,0,1,1,1,1
22,0,4000,12,0,0,0,1,1
23,0,4307,11,0,1,0,0,1
34,0,500,14,1,0,0,0,1
21,1,0,12,1,0,1,0,1
42,0,14500,12,0,0,1,1,1
43,0,2240,12,1,0,0,0,1
19,0,1528,10,1,1,0,0,1
20,1,1000,9,0,0,1,0,1
39,0,6000,12,1,1,0,0,1
24,1,3000,11,0,0,1,1,1
22,0,174,12,0,1,0,1,1
22,0,3000,12,1,0,1,0,1
29,1,2000,12,0,0,1,0,1
36,1,0,11,0,1,1,0,1
34,1,1017,12,1,1,1,0,1
40,0,9000,12,1,1,0,0,1
29,0,4025,11,1,0,1,1,1
24,0,1000,14,1,0,1,0,1
35,1,1500,11,0,0,1,1,1
18,1,603,12,1,0,1,0,1
21,0,9000,10,0,1,1,0,1
58,0,7200,11,1,1,1,0,1
20,0,2800,11,0,0,0,0,1
67,1,2412,10,1,1,1,0,1
21,0,150,12,0,1,0,0,1
21,1,3500,12,1,0,1,0,1
28,1,124,10,0,0,1,1,1
18,1,2460,9,1,0,0,0,1
35,0,0,12,1,0,1,1,1
31,0,7049,12,1,0,0,1,1
27,0,7500,12,0,0,0,0,1
27,1,8500,8,1,1,1,0,1
48,0,2000,10,1,0,1,0,1
23,1,400,10,0,1,1,1,1
42,1,1600,12,0,1,1,1,1
28,1,13500,12,0,0,1,1,1
19,1,1050,12,0,0,1,0,1
28,0,3960,12,1,1,1,0,1
30,0,8000,12,0,0,0,0,1
37,1,3000,17,1,0,1,0,1
21,0,119,12,1,1,1,0,1
23,0,0,16,1,1,0,1,1
43,0,3500,9,0,0,0,0,1
21,0,4800,12,1,0,0,0,1
22,1,400,12,1,0,1,1,1
17,1,0,11,1,1,1,0,1
26,0,97,11,1,0,0,1,1
40,0,0,13,1,1,0,0,1
40,0,19000,11,1,1,1,1,1
37,1,3600,12,1,0,1,0,1
29,1,18028,12,0,0,1,0,1
26,1,6000,12,0,0,1,0,1
49,1,5000,17,1,0,1,1,1
34,1,9000,9,0,0,1,0,1
27,1,9000,12,0,0,1,0,1
26,0,8000,11,0,1,1,1,1
35,0,3000,9,0,0,0,0,1
31,0,4680,12,1,0,0,0,1
16,0,0,9,1,1,1,0,1
30,0,0,11,0,1,0,0,1
31,1,11336,11,0,1,1,1,1
22,1,1500,11,0,1,1,0,1
19,1,0,13,1,0,1,0,1
24,1,2684,12,1,0,1,0,1
60,0,6000,14,1,0,0,0,1
67,0,400,14,0,1,1,0,1
21,1,0,12,1,1,1,1,1
18,0,1600,9,0,0,0,0,1
18,1,4000,12,1,1,0,0,1
28,1,4000,12,1,0,1,1,1
18,0,0,9,0,0,0,0,1
29,1,0,11,1,0,1,0,1
42,0,0,7,0,0,0,0,1
19,1,1300,13,0,1,1,0,1
18,1,586,10,0,0,1,1,1
70,1,0,11,0,1,1,0,1
33,0,0,9,0,0,1,0,1
23,0,4000,13,1,0,1,0,1
39,1,0,11,0,1,1,0,1
45,1,0,15,1,1,1,0,1
29,0,0,8,0,0,1,1,1
62,1,4550,12,1,0,1,0,1
30,0,3000,14,0,1,1,0,1
29,0,14200,12,0,0,0,0,1
23,1,3131,12,0,1,1,0,1
19,0,7820,9,0,1,0,0,1
